LOW,S1,S2,S3,SIZE,STD_POINT,FORCE,AREA_AVG,SIDE
17,1067.49,1077.59,1125.56,4,2.2,200,2.75,0
18,1067.51,1077.64,1125.48,4,2.2,200,2.75,0
19,1067.53,1077.58,1125.3,4,2.2,200,2.75,0
20,1067.52,1077.61,1125.25,4,2.2,200,2.75,0
21,1067.53,1077.58,1127.88,4,2.2,200,2.75,0
22,1068.2,1077.82,1127.76,4,2.2,200,2.75,0
23,1068.26,1077.77,1127.54,4,2.2,200,2.75,0
24,1068.25,1077.83,1127.4,4,2.2,200,2.75,0
25,1068.29,1077.81,1127.26,4,2.2,200,2.75,0
26,1068.31,1077.79,1127.22,4,2.2,200,2.75,0
27,1068.29,1077.85,1126.95,4,2.2,200,2.75,0
28,1068.31,1077.81,1126.72,4,2.2,200,2.75,0
29,1068.3,1077.76,1126.57,4,2.2,200,2.75,0
30,1068.31,1077.82,1126.37,4,2.2,200,2.75,0
31,1068.3,1077.77,1126.26,4,2.2,200,2.75,0
32,1068.3,1077.76,1126.15,4,2.2,200,2.75,0
33,1068.27,1077.68,1126.04,4,2.2,200,2.75,0
34,1068.23,1077.72,1125.89,4,2.2,200,2.75,0
35,1068.24,1077.81,1125.79,4,2.2,200,2.75,0
36,1068.34,1077.82,1125.65,4,2.2,200,2.75,0
37,1068.36,1077.89,1125.56,4,2.2,200,2.75,0
38,1068.39,1077.81,1125.48,4,2.2,200,2.75,0
39,1068.35,1077.87,1125.3,4,2.2,200,2.75,0
40,1068.33,1077.85,1125.25,4,2.2,200,2.75,0
41,1068.35,1077.73,1125.89,4,2.2,200,2.75,0
42,1068.37,1077.85,1125.79,4,2.2,200,2.75,0
43,1068.37,1077.9,1125.65,4,2.2,200,2.75,0
44,1068.35,1077.87,1125.56,4,2.2,200,2.75,0
45,1068.33,1077.85,1125.48,4,2.2,200,2.75,0
46,1068.35,1077.73,1125.3,4,2.2,200,2.75,0
47,1068.37,1077.85,1125.25,4,2.2,200,2.75,0
48,1068.37,1077.9,1125.89,4,2.2,200,2.75,0
49,1068.36,1077.87,1125.3,4,2.2,200,2.75,0
50,1068.45,1077.86,1125.25,4,2.2,200,2.75,0
1,1059.2,1068.82,1059.2,4,2.3,50,2.85,0
2,1059.26,1068.77,1059.26,4,2.3,50,2.85,0
3,1059.25,1068.83,1059.25,4,2.3,50,2.85,0
4,1059.29,1068.81,1059.29,4,2.3,50,2.85,0
5,1059.31,1068.79,1059.31,4,2.3,50,2.85,0
6,1059.29,1068.85,1059.29,4,2.3,50,2.85,0
7,1059.31,1068.81,1059.31,4,2.3,50,2.85,0
8,1059.3,1068.76,1059.3,4,2.3,50,2.85,0
9,1059.31,1068.82,1059.31,4,2.3,50,2.85,0
10,1059.3,1068.77,1059.3,4,2.3,50,2.85,0
11,1059.3,1068.76,1059.3,4,2.3,50,2.85,0
12,1059.27,1068.68,1059.27,4,2.3,50,2.85,0
13,1059.23,1068.72,1059.23,4,2.3,50,2.85,0
14,1059.24,1068.81,1059.24,4,2.3,50,2.85,0
15,1059.34,1068.82,1059.34,4,2.3,50,2.85,0
16,1059.36,1068.89,1059.36,4,2.3,50,2.85,0
17,1059.39,1068.81,1059.39,4,2.3,50,2.85,0
18,1059.35,1068.87,1059.35,4,2.3,50,2.85,0
19,1059.33,1068.85,1059.33,4,2.3,50,2.85,0
20,1059.35,1068.73,1059.35,4,2.3,50,2.85,0
21,1059.37,1068.85,1059.37,4,2.3,50,2.85,0
22,1059.37,1068.9,1059.37,4,2.3,50,2.85,0
23,1059.36,1068.87,1059.36,4,2.3,50,2.85,0
24,1059.45,1068.86,1059.45,4,2.3,50,2.85,0
25,1060.95,1069.51,1060.95,4,2.3,50,2.85,0
26,1061.07,1069.44,1061.07,4,2.3,50,2.85,0
27,1061.08,1069.41,1061.08,4,2.3,50,2.85,0
28,1061.05,1069.41,1061.05,4,2.3,50,2.85,0
29,1061.02,1069.39,1061.02,4,2.3,50,2.85,0
30,1061.01,1069.39,1061.01,4,2.3,50,2.85,0
31,1060.95,1069.37,1060.95,4,2.3,50,2.85,0
32,1060.91,1069.3,1060.91,4,2.3,50,2.85,0
33,1060.89,1069.26,1060.89,4,2.3,50,2.85,0
34,1060.86,1069.24,1060.86,4,2.3,50,2.85,0
35,1060.84,1069.22,1060.84,4,2.3,50,2.85,0
36,1060.82,1069.22,1060.82,4,2.3,50,2.85,0
37,1060.84,1069.19,1060.84,4,2.3,50,2.85,0
38,1060.82,1069.11,1060.82,4,2.3,50,2.85,0
39,1060.8,1069.1,1060.8,4,2.3,50,2.85,0
40,1060.83,1069.08,1060.83,4,2.3,50,2.85,0
41,1060.77,1069.06,1060.77,4,2.3,50,2.85,0
42,1060.79,1068.94,1060.79,4,2.3,50,2.85,0
43,1060.9,1068.91,1060.9,4,2.3,50,2.85,0
44,1060.99,1068.92,1060.99,4,2.3,50,2.85,0
45,1060.87,1068.94,1060.87,4,2.3,50,2.85,0
46,1060.81,1068.95,1060.81,4,2.3,50,2.85,0
47,1060.82,1068.85,1060.82,4,2.3,50,2.85,0
48,1060.82,1068.81,1060.82,4,2.3,50,2.85,0
49,1060.95,1069.51,1060.95,4,2.3,50,2.85,0
50,1061.07,1069.44,1061.07,4,2.3,50,2.85,0
1,1079.95,1074.76,1079.95,4,2.3,100,2.85,0
2,1079.96,1074.74,1079.96,4,2.3,100,2.85,0
3,1079.91,1074.76,1079.91,4,2.3,100,2.85,0
4,1079.97,1074.67,1079.97,4,2.3,100,2.85,0
5,1079.91,1074.66,1079.91,4,2.3,100,2.85,0
6,1079.9,1074.59,1079.9,4,2.3,100,2.85,0
7,1079.91,1074.59,1079.91,4,2.3,100,2.85,0
8,1079.88,1074.55,1079.88,4,2.3,100,2.85,0
9,1079.82,1074.53,1079.82,4,2.3,100,2.85,0
10,1079.85,1074.54,1079.85,4,2.3,100,2.85,0
11,1079.83,1074.41,1079.83,4,2.3,100,2.85,0
12,1079.82,1074.34,1079.82,4,2.3,100,2.85,0
13,1079.77,1074.38,1079.77,4,2.3,100,2.85,0
14,1079.75,1074.29,1079.75,4,2.3,100,2.85,0
15,1079.71,1074.28,1079.71,4,2.3,100,2.85,0
16,1079.68,1074.23,1079.68,4,2.3,100,2.85,0
17,1079.68,1074.19,1079.68,4,2.3,100,2.85,0
18,1079.7,1074.21,1079.7,4,2.3,100,2.85,0
19,1079.69,1074.14,1079.69,4,2.3,100,2.85,0
20,1079.67,1074.11,1079.67,4,2.3,100,2.85,0
21,1079.64,1074.05,1079.64,4,2.3,100,2.85,0
22,1079.57,1074.03,1079.57,4,2.3,100,2.85,0
23,1079.6,1074.01,1079.6,4,2.3,100,2.85,0
24,1079.24,1073.3,1079.24,4,2.3,100,2.85,0
25,1079.22,1073.3,1079.22,4,2.3,100,2.85,0
26,1079.2,1073.24,1079.2,4,2.3,100,2.85,0
27,1079.22,1073.27,1079.22,4,2.3,100,2.85,0
28,1079.21,1073.21,1079.21,4,2.3,100,2.85,0
29,1079.17,1073.16,1079.17,4,2.3,100,2.85,0
30,1079.18,1073.09,1079.18,4,2.3,100,2.85,0
31,1079.18,1073.09,1079.18,4,2.3,100,2.85,0
32,1079.16,1073.09,1079.16,4,2.3,100,2.85,0
33,1079.11,1073.02,1079.11,4,2.3,100,2.85,0
34,1079.14,1072.96,1079.14,4,2.3,100,2.85,0
35,1079.16,1072.99,1079.16,4,2.3,100,2.85,0
36,1079.12,1072.94,1079.12,4,2.3,100,2.85,0
37,1079.05,1072.95,1079.05,4,2.3,100,2.85,0
38,1079.04,1072.9,1079.04,4,2.3,100,2.85,0
39,1079.03,1072.83,1079.03,4,2.3,100,2.85,0
40,1079.03,1072.83,1079.03,4,2.3,100,2.85,0
41,1079.04,1072.76,1079.04,4,2.3,100,2.85,0
42,1079,1072.74,1079,4,2.3,100,2.85,0
43,1078.97,1072.76,1078.97,4,2.3,100,2.85,0
44,1078.95,1072.74,1078.95,4,2.3,100,2.85,0
45,1079.11,1073.02,1079.11,4,2.3,100,2.85,0
46,1079.14,1072.96,1079.14,4,2.3,100,2.85,0
47,1079.16,1072.99,1079.16,4,2.3,100,2.85,0
48,1079.12,1072.94,1079.12,4,2.3,100,2.85,0
49,1078.95,1072.66,1078.95,4,2.3,100,2.85,0
50,1078.95,1072.68,1078.95,4,2.3,100,2.85,0
1,1108.85,1093.94,1108.85,4,2.3,200,2.85,0
2,1108.83,1093.85,1108.83,4,2.3,200,2.85,0
3,1108.81,1093.79,1108.81,4,2.3,200,2.85,0
4,1108.79,1093.67,1108.79,4,2.3,200,2.85,0
5,1108.77,1093.62,1108.77,4,2.3,200,2.85,0
6,1108.78,1093.6,1108.78,4,2.3,200,2.85,0
7,1108.73,1093.54,1108.73,4,2.3,200,2.85,0
8,1108.73,1093.44,1108.73,4,2.3,200,2.85,0
9,1108.74,1093.41,1108.74,4,2.3,200,2.85,0
10,1108.71,1093.36,1108.71,4,2.3,200,2.85,0
11,1108.72,1093.32,1108.72,4,2.3,200,2.85,0
12,1108.72,1093.27,1108.72,4,2.3,200,2.85,0
13,1108.71,1093.25,1108.71,4,2.3,200,2.85,0
14,1108.68,1093.16,1108.68,4,2.3,200,2.85,0
15,1108.7,1093.1,1108.7,4,2.3,200,2.85,0
16,1108.71,1093.08,1108.71,4,2.3,200,2.85,0
17,1108.69,1093.01,1108.69,4,2.3,200,2.85,0
18,1108.65,1092.89,1108.65,4,2.3,200,2.85,0
19,1108.64,1092.9,1108.64,4,2.3,200,2.85,0
20,1108.55,1092.32,1108.55,4,2.3,200,2.85,0
21,1108.52,1092.29,1108.52,4,2.3,200,2.85,0
22,1108.54,1092.28,1108.54,4,2.3,200,2.85,0
23,1108.56,1092.17,1108.56,4,2.3,200,2.85,0
24,1108.52,1092.13,1108.52,4,2.3,200,2.85,0
25,1108.51,1092.1,1108.51,4,2.3,200,2.85,0
26,1108.5,1092.04,1108.5,4,2.3,200,2.85,0
27,1108.52,1091.97,1108.52,4,2.3,200,2.85,0
28,1108.5,1091.97,1108.5,4,2.3,200,2.85,0
29,1108.48,1091.88,1108.48,4,2.3,200,2.85,0
30,1108.47,1091.82,1108.47,4,2.3,200,2.85,0
31,1108.47,1091.8,1108.47,4,2.3,200,2.85,0
32,1108.48,1091.81,1108.48,4,2.3,200,2.85,0
33,1108.47,1091.73,1108.47,4,2.3,200,2.85,0
34,1108.46,1091.67,1108.46,4,2.3,200,2.85,0
35,1108.5,1091.66,1108.5,4,2.3,200,2.85,0
36,1108.43,1091.61,1108.43,4,2.3,200,2.85,0
37,1108.48,1091.61,1108.48,4,2.3,200,2.85,0
38,1108.47,1091.55,1108.47,4,2.3,200,2.85,0
39,1108.48,1091.88,1108.48,4,2.3,200,2.85,0
40,1108.47,1091.82,1108.47,4,2.3,200,2.85,0
41,1108.47,1091.8,1108.47,4,2.3,200,2.85,0
42,1108.48,1091.81,1108.48,4,2.3,200,2.85,0
43,1108.47,1091.73,1108.47,4,2.3,200,2.85,0
44,1108.46,1091.67,1108.46,4,2.3,200,2.85,0
45,1108.5,1091.66,1108.5,4,2.3,200,2.85,0
46,1108.43,1091.61,1108.43,4,2.3,200,2.85,0
47,1108.48,1091.61,1108.48,4,2.3,200,2.85,0
48,1108.47,1091.55,1108.47,4,2.3,200,2.85,0
49,1108.48,1091.61,1108.48,4,2.3,200,2.85,0
50,1108.47,1091.55,1108.47,4,2.3,200,2.85,0
1,1074.07,1060.62,1049.42,4,2.4,50,2.95,0
2,1074,1060.69,1049.45,4,2.4,50,2.95,0
3,1073.93,1060.78,1049.47,4,2.4,50,2.95,0
4,1073.9,1060.83,1049.51,4,2.4,50,2.95,0
5,1073.8,1060.84,1049.55,4,2.4,50,2.95,0
6,1073.73,1060.9,1049.53,4,2.4,50,2.95,0
7,1073.67,1060.93,1049.58,4,2.4,50,2.95,0
8,1073.62,1058.42,1049.58,4,2.4,50,2.95,0
9,1073.55,1061.01,1049.6,4,2.4,50,2.95,0
10,1073.54,1060.98,1049.57,4,2.4,50,2.95,0
11,1073.46,1061,1049.63,4,2.4,50,2.95,0
12,1073.44,1061.03,1049.61,4,2.4,50,2.95,0
13,1073.43,1061.02,1049.64,4,2.4,50,2.95,0
14,1073.44,1061.08,1049.65,4,2.4,50,2.95,0
15,1073.39,1061.07,1049.63,4,2.4,50,2.95,0
16,1073.41,1061.04,1049.68,4,2.4,50,2.95,0
17,1073.4,1061.11,1049.67,4,2.4,50,2.95,0
18,1073.39,1061.07,1049.68,4,2.4,50,2.95,0
19,1073.38,1061.11,1049.71,4,2.4,50,2.95,0
20,1073.35,1061.11,1049.75,4,2.4,50,2.95,0
21,1073.32,1061.13,1049.76,4,2.4,50,2.95,0
22,1073.29,1061.17,1049.8,4,2.4,50,2.95,0
23,1073.27,1061.19,1049.87,4,2.4,50,2.95,0
24,1072.65,1061.23,1049.92,4,2.4,50,2.95,0
25,1072.69,1061.29,1049.42,4,2.4,50,2.95,0
26,1072.64,1061.25,1049.45,4,2.4,50,2.95,0
27,1072.61,1061.23,1049.47,4,2.4,50,2.95,0
28,1072.59,1061.26,1049.51,4,2.4,50,2.95,0
29,1072.53,1061.26,1049.55,4,2.4,50,2.95,0
30,1072.53,1061.24,1049.53,4,2.4,50,2.95,0
31,1072.5,1061.22,1049.58,4,2.4,50,2.95,0
32,1072.48,1061.23,1049.58,4,2.4,50,2.95,0
33,1072.51,1061.23,1049.6,4,2.4,50,2.95,0
34,1072.48,1061.2,1049.57,4,2.4,50,2.95,0
35,1072.43,1061.23,1049.63,4,2.4,50,2.95,0
36,1072.42,1061.24,1049.61,4,2.4,50,2.95,0
37,1072.42,1061.21,1049.64,4,2.4,50,2.95,0
38,1072.38,1061.2,1049.65,4,2.4,50,2.95,0
39,1072.37,1061.23,1049.63,4,2.4,50,2.95,0
40,1072.34,1061.2,1049.68,4,2.4,50,2.95,0
41,1072.35,1061.24,1049.67,4,2.4,50,2.95,0
42,1072.3,1061.2,1049.68,4,2.4,50,2.95,0
43,1072.3,1061.24,1049.71,4,2.4,50,2.95,0
44,1072.29,1061.22,1049.75,4,2.4,50,2.95,0
45,1072.25,1061.2,1049.76,4,2.4,50,2.95,0
46,1072.25,1061.18,1049.8,4,2.4,50,2.95,0
47,1072.25,1061.19,1049.87,4,2.4,50,2.95,0
48,1072.22,1061.18,1049.76,4,2.4,50,2.95,0
49,1072.18,1061.22,1049.87,4,2.4,50,2.95,0
50,1072.21,1061.18,1049.92,4,2.4,50,2.95,0
1,1081.47,1071.37,1058.59,4,2.4,100,2.95,0
2,1081.36,1071.35,1058.6,4,2.4,100,2.95,0
3,1081.26,1071.41,1058.61,4,2.4,100,2.95,0
4,1081.21,1071.43,1058.63,4,2.4,100,2.95,0
5,1081.1,1071.37,1058.66,4,2.4,100,2.95,0
6,1081.05,1071.42,1058.63,4,2.4,100,2.95,0
7,1080.98,1071.47,1058.64,4,2.4,100,2.95,0
8,1080.91,1071.44,1058.63,4,2.4,100,2.95,0
9,1080.77,1071.48,1058.67,4,2.4,100,2.95,0
10,1080.69,1071.5,1058.69,4,2.4,100,2.95,0
11,1080.67,1071.31,1058.67,4,2.4,100,2.95,0
12,1080.46,1071.32,1058.61,4,2.4,100,2.95,0
13,1080.31,1071.34,1058.71,4,2.4,100,2.95,0
14,1080.22,1071.3,1058.8,4,2.4,100,2.95,0
15,1080.1,1071.3,1058.79,4,2.4,100,2.95,0
16,1080.06,1071.32,1058.83,4,2.4,100,2.95,0
17,1080.03,1071.34,1058.84,4,2.4,100,2.95,0
18,1079.99,1071.37,1058.59,4,2.4,100,2.95,0
19,1079.91,1071.36,1058.6,4,2.4,100,2.95,0
20,1079.9,1071.4,1058.61,4,2.4,100,2.95,0
21,1079.85,1071.37,1058.63,4,2.4,100,2.95,0
22,1079.78,1071.33,1058.66,4,2.4,100,2.95,0
23,1079.7,1071.31,1058.63,4,2.4,100,2.95,0
24,1079.61,1071.34,1058.64,4,2.4,100,2.95,0
25,1079.58,1071.24,1058.63,4,2.4,100,2.95,0
26,1078.52,1071.17,1058.67,4,2.4,100,2.95,0
27,1078.47,1071.13,1058.69,4,2.4,100,2.95,0
28,1078.44,1071.15,1058.67,4,2.4,100,2.95,0
29,1078.43,1071.13,1058.61,4,2.4,100,2.95,0
30,1078.39,1071.15,1058.71,4,2.4,100,2.95,0
31,1078.36,1071.14,1058.8,4,2.4,100,2.95,0
32,1078.34,1071.12,1058.79,4,2.4,100,2.95,0
33,1078.32,1071.14,1058.83,4,2.4,100,2.95,0
34,1078.29,1071.07,1058.84,4,2.4,100,2.95,0
35,1078.24,1071.04,1058.79,4,2.4,100,2.95,0
36,1078.25,1071.07,1058.83,4,2.4,100,2.95,0
37,1078.2,1071.04,1058.84,4,2.4,100,2.95,0
38,1078.2,1071.05,1058.66,4,2.4,100,2.95,0
39,1078.17,1071.07,1058.63,4,2.4,100,2.95,0
40,1078.14,1071.07,1058.64,4,2.4,100,2.95,0
41,1078.14,1071.03,1058.63,4,2.4,100,2.95,0
42,1078.11,1070.99,1058.67,4,2.4,100,2.95,0
43,1078.1,1071.04,1058.69,4,2.4,100,2.95,0
44,1078.05,1070.99,1058.67,4,2.4,100,2.95,0
45,1078.03,1070.97,1058.61,4,2.4,100,2.95,0
46,1078.14,1071.03,1058.71,4,2.4,100,2.95,0
47,1078.11,1070.99,1058.8,4,2.4,100,2.95,0
48,1078.1,1071.01,1058.79,4,2.4,100,2.95,0
49,1078.05,1070.99,1058.83,4,2.4,100,2.95,0
50,1078.03,1070.97,1058.84,4,2.4,100,2.95,0
1,1127.88,1082.54,1067.41,4,2.4,200,2.95,0
2,1127.76,1082.46,1067.42,4,2.4,200,2.95,0
3,1127.54,1082.36,1067.44,4,2.4,200,2.95,0
4,1127.4,1082.25,1067.43,4,2.4,200,2.95,0
5,1127.26,1082.14,1067.49,4,2.4,200,2.95,0
6,1127.22,1082.11,1067.45,4,2.4,200,2.95,0
7,1126.95,1082.06,1067.48,4,2.4,200,2.95,0
8,1126.72,1082.07,1067.51,4,2.4,200,2.95,0
9,1126.57,1082.05,1067.52,4,2.4,200,2.95,0
10,1126.37,1081.93,1067.56,4,2.4,200,2.95,0
11,1126.26,1081.94,1067.57,4,2.4,200,2.95,0
12,1126.15,1081.83,1067.51,4,2.4,200,2.95,0
13,1126.04,1081.79,1067.5,4,2.4,200,2.95,0
14,1125.89,1081.69,1067.51,4,2.4,200,2.95,0
15,1125.79,1081.7,1067.49,4,2.4,200,2.95,0
16,1125.65,1081.66,1067.52,4,2.4,200,2.95,0
17,1125.56,1081.59,1067.49,4,2.4,200,2.95,0
18,1125.48,1081.59,1067.51,4,2.4,200,2.95,0
19,1125.3,1081.52,1067.53,4,2.4,200,2.95,0
20,1125.25,1081.47,1067.52,4,2.4,200,2.95,0
21,1127.88,1082.54,1067.53,4,2.4,200,2.95,0
22,1127.76,1082.46,1068.2,4,2.4,200,2.95,0
23,1127.54,1082.36,1068.26,4,2.4,200,2.95,0
24,1127.4,1082.25,1068.25,4,2.4,200,2.95,0
25,1127.26,1082.14,1068.29,4,2.4,200,2.95,0
26,1127.22,1082.11,1068.31,4,2.4,200,2.95,0
27,1126.95,1082.06,1068.29,4,2.4,200,2.95,0
28,1126.72,1082.07,1068.31,4,2.4,200,2.95,0
29,1126.57,1082.05,1068.3,4,2.4,200,2.95,0
30,1126.37,1081.93,1068.31,4,2.4,200,2.95,0
31,1126.26,1081.94,1068.3,4,2.4,200,2.95,0
32,1126.15,1081.83,1068.3,4,2.4,200,2.95,0
33,1126.04,1081.79,1068.27,4,2.4,200,2.95,0
34,1125.89,1081.69,1068.23,4,2.4,200,2.95,0
35,1125.79,1081.7,1068.24,4,2.4,200,2.95,0
36,1125.65,1081.66,1068.34,4,2.4,200,2.95,0
37,1125.56,1081.59,1068.36,4,2.4,200,2.95,0
38,1125.48,1081.59,1068.39,4,2.4,200,2.95,0
39,1125.3,1081.52,1068.35,4,2.4,200,2.95,0
40,1125.25,1081.47,1068.33,4,2.4,200,2.95,0
41,1125.89,1081.69,1068.35,4,2.4,200,2.95,0
42,1125.79,1081.7,1068.37,4,2.4,200,2.95,0
43,1125.65,1081.66,1068.37,4,2.4,200,2.95,0
44,1125.56,1081.59,1068.35,4,2.4,200,2.95,0
45,1125.48,1081.59,1068.33,4,2.4,200,2.95,0
46,1125.3,1081.52,1068.35,4,2.4,200,2.95,0
47,1125.25,1081.47,1068.37,4,2.4,200,2.95,0
48,1125.89,1081.69,1068.37,4,2.4,200,2.95,0
49,1125.3,1081.52,1068.36,4,2.4,200,2.95,0
50,1125.25,1081.47,1068.45,4,2.4,200,2.95,0
1,1071.5,1035.82,1019.35,4,2.5,50,3.05,0
2,1071.38,1035.82,1042.39,4,2.5,50,3.05,0
3,1071.3,1035.92,1042.48,4,2.5,50,3.05,0
4,1071.01,1035.98,1042.47,4,2.5,50,3.05,0
5,1071.09,1036.06,1042.48,4,2.5,50,3.05,0
6,1070.98,1035.98,1042.61,4,2.5,50,3.05,0
7,1070.57,1035.94,1042.79,4,2.5,50,3.05,0
8,1070.23,1036.09,1042.67,4,2.5,50,3.05,0
9,1069.59,1036.13,1042.64,4,2.5,50,3.05,0
10,1069.59,1036.11,1042.52,4,2.5,50,3.05,0
11,1069.61,1036.21,1042.46,4,2.5,50,3.05,0
12,1069.69,1036.2,1042.54,4,2.5,50,3.05,0
13,1069.42,1036.18,1042.58,4,2.5,50,3.05,0
14,1069.14,1036.31,1042.06,4,2.5,50,3.05,0
15,1068.92,1036.32,1042.34,4,2.5,50,3.05,0
16,1068.79,1036.33,1042.42,4,2.5,50,3.05,0
17,1068.77,1036.35,1042.44,4,2.5,50,3.05,0
18,1068.68,1036.31,1042.44,4,2.5,50,3.05,0
19,1068.63,1036.35,1042.44,4,2.5,50,3.05,0
20,1068.6,1036.37,1042.44,4,2.5,50,3.05,0
21,1071.5,1035.82,1042.52,4,2.5,50,3.05,0
22,1071.38,1035.82,1042.56,4,2.5,50,3.05,0
23,1071.3,1035.92,1042.49,4,2.5,50,3.05,0
24,1071.01,1035.98,1042.34,4,2.5,50,3.05,0
25,1071.09,1036.06,1042.25,4,2.5,50,3.05,0
26,1070.98,1035.98,1042.08,4,2.5,50,3.05,0
27,1070.57,1035.94,1041.34,4,2.5,50,3.05,0
28,1070.23,1036.09,1041.34,4,2.5,50,3.05,0
29,1069.59,1036.13,1041.28,4,2.5,50,3.05,0
30,1069.59,1036.11,1041.27,4,2.5,50,3.05,0
31,1069.61,1036.21,1041.3,4,2.5,50,3.05,0
32,1069.69,1036.2,1041.22,4,2.5,50,3.05,0
33,1069.42,1036.18,1041.19,4,2.5,50,3.05,0
34,1069.14,1036.31,1041.2,4,2.5,50,3.05,0
35,1068.92,1036.32,1041.16,4,2.5,50,3.05,0
36,1068.79,1036.33,1041.14,4,2.5,50,3.05,0
37,1068.77,1036.35,1041.17,4,2.5,50,3.05,0
38,1068.68,1036.31,1041.09,4,2.5,50,3.05,0
39,1068.63,1036.35,1041.14,4,2.5,50,3.05,0
40,1069.61,1036.21,1041.13,4,2.5,50,3.05,0
41,1069.69,1036.2,1041.05,4,2.5,50,3.05,0
42,1069.42,1036.18,1040.91,4,2.5,50,3.05,0
43,1069.14,1036.31,1040.9,4,2.5,50,3.05,0
44,1068.92,1036.32,1040.9,4,2.5,50,3.05,0
45,1068.79,1036.33,1040.88,4,2.5,50,3.05,0
46,1068.77,1036.35,1040.9,4,2.5,50,3.05,0
47,1068.68,1036.31,1040.79,4,2.5,50,3.05,0
48,1068.63,1036.35,1040.77,4,2.5,50,3.05,0
49,1068.63,1036.35,1040.79,4,2.5,50,3.05,0
50,1068.6,1036.37,1040.81,4,2.5,50,3.05,0
1,1087.11,1049.43,1047.33,4,2.5,100,3.05,0
2,1087,1049.41,1047.31,4,2.5,100,3.05,0
3,1086.89,1049.62,1047.97,4,2.5,100,3.05,0
4,1086.77,1050.11,1047.79,4,2.5,100,3.05,0
5,1086.69,1050.38,1047.66,4,2.5,100,3.05,0
6,1086.92,1050.6,1047.6,4,2.5,100,3.05,0
7,1086.91,1050.72,1047.84,4,2.5,100,3.05,0
8,1086.87,1050.7,1047.94,4,2.5,100,3.05,0
9,1086.82,1050.76,1047.94,4,2.5,100,3.05,0
10,1086.75,1050.85,1047.89,4,2.5,100,3.05,0
11,1086.72,1050.63,1048.01,4,2.5,100,3.05,0
12,1086.6,1050.62,1048.15,4,2.5,100,3.05,0
13,1086.66,1050.73,1048.32,4,2.5,100,3.05,0
14,1086.65,1050.68,1048.43,4,2.5,100,3.05,0
15,1086.62,1050.69,1048.44,4,2.5,100,3.05,0
16,1086.63,1050.73,1048.44,4,2.5,100,3.05,0
17,1086.59,1050.63,1048.58,4,2.5,100,3.05,0
18,1086.6,1050.64,1048.56,4,2.5,100,3.05,0
19,1085.93,1049.86,1048.55,4,2.5,100,3.05,0
20,1085.89,1050.15,1048.59,4,2.5,100,3.05,0
21,1085.86,1050,1048.65,4,2.5,100,3.05,0
22,1085.87,1050.27,1048.64,4,2.5,100,3.05,0
23,1085.89,1050.04,1048.52,4,2.5,100,3.05,0
24,1085.83,1050.03,1048.02,4,2.5,100,3.05,0
25,1085.75,1050.02,1048,4,2.5,100,3.05,0
26,1085.75,1049.89,1047.98,4,2.5,100,3.05,0
27,1085.68,1049.88,1047.91,4,2.5,100,3.05,0
28,1085.72,1050.04,1047.87,4,2.5,100,3.05,0
29,1085.67,1050.03,1047.93,4,2.5,100,3.05,0
30,1085.64,1049.92,1047.96,4,2.5,100,3.05,0
31,1086.66,1050.73,1048,4,2.5,100,3.05,0
32,1086.65,1050.68,1047.96,4,2.5,100,3.05,0
33,1086.62,1050.69,1047.95,4,2.5,100,3.05,0
34,1086.63,1050.73,1047.81,4,2.5,100,3.05,0
35,1086.59,1050.63,1047.86,4,2.5,100,3.05,0
36,1086.6,1050.64,1047.9,4,2.5,100,3.05,0
37,1085.93,1049.86,1047.87,4,2.5,100,3.05,0
38,1085.89,1050.15,1047.94,4,2.5,100,3.05,0
39,1085.86,1050,1047.87,4,2.5,100,3.05,0
40,1085.87,1050.27,1047.83,4,2.5,100,3.05,0
41,1085.89,1050.04,1047.78,4,2.5,100,3.05,0
42,1085.83,1050.03,1047.85,4,2.5,100,3.05,0
43,1085.75,1050.02,1047.91,4,2.5,100,3.05,0
44,1085.75,1049.89,1047.87,4,2.5,100,3.05,0
45,1085.68,1049.88,1047.8,4,2.5,100,3.05,0
46,1085.72,1050.04,1047.83,4,2.5,100,3.05,0
47,1085.67,1050.03,1047.78,4,2.5,100,3.05,0
48,1085.64,1049.92,1047.85,4,2.5,100,3.05,0
49,1085.67,1050.03,1047.97,4,2.5,100,3.05,0
50,1085.64,1049.92,1047.59,4,2.5,100,3.05,0
1,1124.05,1061.13,1057.55,4,2.5,200,3.05,0
2,1124.03,1061.07,1057.61,4,2.5,200,3.05,0
3,1124.05,1061.11,1057.84,4,2.5,200,3.05,0
4,1124.02,1061.1,1057.93,4,2.5,200,3.05,0
5,1124.01,1061.08,1058.1,4,2.5,200,3.05,0
6,1123.99,1061.06,1058.24,4,2.5,200,3.05,0
7,1123.98,1061.1,1058.36,4,2.5,200,3.05,0
8,1123.98,1061.09,1058.36,4,2.5,200,3.05,0
9,1123.98,1061.11,1058.4,4,2.5,200,3.05,0
10,1123.94,1061.12,1058.44,4,2.5,200,3.05,0
11,1123.93,1061.08,1058.48,4,2.5,200,3.05,0
12,1123.9,1061.09,1058.49,4,2.5,200,3.05,0
13,1123.89,1061.15,1058.54,4,2.5,200,3.05,0
14,1123.85,1061.08,1058.55,4,2.5,200,3.05,0
15,1123.84,1061.06,1058.58,4,2.5,200,3.05,0
16,1123.82,1061.11,1058.7,4,2.5,200,3.05,0
